adType,categoriesCode,categoriesName,companyId,companyName,companyPrivate,description,employment,id,isClassified,isStandout,jobTitle,jobUrl,locations,postingDuration,postedAt,salarycurrency,salaryMin,salaryMax,salaryPeriod,salaryTerm,sellingPoints
standout,"506,107","Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",433871,ISMAYA GROUP,false,Deskripsi:  Memperiapkan masakan sesuai dengan strandar resep Bertanggung jawab dalam memelihara kebersihan dapur dan juga inventori bahan makanan dan...,full_time,3727479,false,true,COOK - TOKYO BELLY,https://www.jobstreet.co.id/id/job/cook-tokyo-belly-3727479?token=0~e4d6907f-d4db-489d-b82a-267375a3d4dd&sectionRank=1&jobId=jobstreet-id-job-3727479,Jakarta Raya,3 minutes ago,2021-12-20T16:33:14Z,,,,monthly,,"Work Life Balance,Great Opportunity to Growth,Competitive Salary & Benefits"
standard,"504,101","Seni/Media/Komunikasi,Seni / Desain Kreatif",jobstreet-id-338190,Jeje Blossoms,false,"Kualifikasi: Usia max 26th, 27-30 dengan pertimbangan Pendidikan min SMA/sederajat. Tertarik pada seni/estetika, teliti, kreatif, dan terampil....",full_time,3727478,false,false,Florist Assistant,https://www.jobstreet.co.id/id/job/florist-assistant-3727478?token=0~e4d6907f-d4db-489d-b82a-267375a3d4dd&sectionRank=2&jobId=jobstreet-id-job-3727478,Yogyakarta,8 minutes ago,2021-12-20T16:28:02Z,,,,monthly,,
auto_inclusion,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",jobstreet-id-76301,PT Lalamove Logistik Indonesia,false,Lalamove is a leading global on-demand delivery platform with millions of delivery partners serving millions of orders everyday. With 2500+ employees...,,1029677067,false,false,Operations Associate - Surabaya,https://www.jobstreet.co.id/id/job/operations-associate-surabaya-1029677067?token=0~e4d6907f-d4db-489d-b82a-267375a3d4dd&sectionRank=3&jobId=jobstreet-id-job-1029677067,Surabaya,16 minutes ago,2021-12-20T16:20:13Z,,,,monthly,,
auto_inclusion,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",438180,PT Visionet   Internasional,false,"Who We AreOVO is Indonesia’s fastest growing and leading payments and financial services platform in Indonesia. Within 4 years, OVO has been...",,1029677061,false,false,Digital Marketing Manager,https://www.jobstreet.co.id/id/job/digital-marketing-manager-1029677061?token=0~e4d6907f-d4db-489d-b82a-267375a3d4dd&sectionRank=4&jobId=jobstreet-id-job-1029677061,Jakarta Raya,17 minutes ago,2021-12-20T16:19:54Z,,,,monthly,,
auto_inclusion,"503,151","Penjualan / Pemasaran,Telesales/Telemarketing",436732,PT Sarana Meditama International,false,Qualification - Min. D3 Electromedic Engineer; Excellent oral and written communication skills; problem solving and analytical skills; Having exposure...,,1029677059,false,false,Biomedic Technician (OMNI Pekayon),https://www.jobstreet.co.id/id/job/biomedic-technician-omni-pekayon-1029677059?token=0~e4d6907f-d4db-489d-b82a-267375a3d4dd&sectionRank=5&jobId=jobstreet-id-job-1029677059,Bekasi,17 minutes ago,2021-12-20T16:19:51Z,,,,monthly,,
auto_inclusion,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",jobstreet-id-1000028754,Insider Indonesia,false,"Insider is a B2B SaaS company with a unique approach to multichannel experience orchestration. Recently, Insider announced its $32 Million Series C...",,1029677051,false,false,Account Manager - Indonesia,https://www.jobstreet.co.id/id/job/account-manager-indonesia-1029677051?token=0~e4d6907f-d4db-489d-b82a-267375a3d4dd&sectionRank=6&jobId=jobstreet-id-job-1029677051,Jakarta Raya,17 minutes ago,2021-12-20T16:19:50Z,,,,monthly,,
auto_inclusion,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",22444,PT Syngenta Indonesia,false,Essentials Knowledge &amp; Experience: Has 1 - 3 years of experience in digital marketing and creative content development.  Project management...,,1029677053,false,false,Digital Marketing Executive,https://www.jobstreet.co.id/id/job/digital-marketing-executive-1029677053?token=0~e4d6907f-d4db-489d-b82a-267375a3d4dd&sectionRank=7&jobId=jobstreet-id-job-1029677053,Jakarta Raya,17 minutes ago,2021-12-20T16:19:49Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",430365,PT Andiarta Muzizat,false,"Jakarta, Indonesia /Tech – Engineering /InternshipNinja Van is a late-stage logtech startup that is disrupting a massive industry with innovation and...",internship,1029677070,false,false,Software Engineer Intern,https://www.jobstreet.co.id/id/job/software-engineer-intern-1029677070?token=0~e4d6907f-d4db-489d-b82a-267375a3d4dd&sectionRank=8&jobId=jobstreet-id-job-1029677070,Jakarta Raya,17 minutes ago,2021-12-20T16:19:49Z,,,,monthly,,
auto_inclusion,"501,131","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",519393,PT Danamas Insan Kreasi Andalan,false,DESK COLLECTION KUALIFIKASI :1. USIA MAKSIMAL 35 TAHUN2. PENDIDIKAN MINIMAL SMA/SMK3. PENGALAMAN DESKCOLL MINIMAL 1 TAHUN4. MAMPU MENGGUNAKAN...,,1029677063,false,false,DESK COLLECTION,https://www.jobstreet.co.id/id/job/desk-collection-1029677063?token=0~e4d6907f-d4db-489d-b82a-267375a3d4dd&sectionRank=9&jobId=jobstreet-id-job-1029677063,Jakarta Raya,17 minutes ago,2021-12-20T16:19:34Z,,,,monthly,,
auto_inclusion,"513,111","Layanan Kesehatan,Praktisi/Asisten Medis",384,PT Rentokil Initial Indonesia,false,"Rentokil Initial is an international business services company employing over 35,000 colleagues across 70 countries. We strive to protect people and...",,1029677055,false,false,Field Biologist (Jakarta Barat),https://www.jobstreet.co.id/id/job/field-biologist-jakarta-barat-1029677055?token=0~e4d6907f-d4db-489d-b82a-267375a3d4dd&sectionRank=10&jobId=jobstreet-id-job-1029677055,Jakarta Barat,17 minutes ago,2021-12-20T16:19:07Z,,,,monthly,,
