adType,categoriesCode,categoriesName,companyId,companyName,companyPrivate,description,employment,id,isClassified,isStandout,jobTitle,jobUrl,locations,postingDuration,postedAt,salarycurrency,salaryMin,salaryMax,salaryPeriod,salaryTerm,sellingPoints
standard,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",jobstreet-id-256685,Dimensi Kreasi Nusantara,false,Tanggung Jawab / Responsibilities: Mengembangkan dan memelihara lini platform yang dikembangkan / Develop and mantain developed platforms...,full_time,3732454,false,false,Software Engineer / Programmer,https://www.jobstreet.co.id/id/job/software-engineer-programmer-3732454?token=0~33145d64-0173-413e-bd7a-3b2345ca6eab&sectionRank=1&jobId=jobstreet-id-job-3732454,Jakarta Raya,7 minutes ago,2021-12-24T17:52:45Z,,,,monthly,,
standard,"502,133","Sumber Daya Manusia/Personalia,Staf / Administrasi umum",437927,PT Tri Mila Abadi,false,Melakukan monitoring atas semua aktivitas piutang perusahaan di kantor cabang Melakukan monitoring atas kelengkapan data finance dan operational...,full_time,3732452,false,false,Staff Administrasi Penempatan Yogyakarta,https://www.jobstreet.co.id/id/job/staff-administrasi-penempatan-yogyakarta-3732452?token=0~33145d64-0173-413e-bd7a-3b2345ca6eab&sectionRank=2&jobId=jobstreet-id-job-3732452,Yogyakarta,27 minutes ago,2021-12-24T17:32:44Z,IDR,1800000,2500000,monthly,,
standard,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",433282,PT Harrisma Informatika Jaya,false,"Account Manager for Software Solution Division - ERP SAP B1, Microsoft365, Azure, PocessForce, Centrify, Parallels, Claroty &amp; Other...",full_time,3731747,false,false,"Senior Account Manager for Software Solution Division - ERP SAP B1, Microsoft365, Azure, PocessForce, Centrify, Parallels, Claroty & Other Software So",https://www.jobstreet.co.id/id/job/senior-account-manager-for-software-solution-division-erp-sap-b1-microsoft365-azure-pocessforce-centrify-parallels-claroty-other-software-so-3731747?token=0~33145d64-0173-413e-bd7a-3b2345ca6eab&sectionRank=3&jobId=jobstreet-id-job-3731747,Jakarta Barat,an hour ago,2021-12-24T17:00:00Z,IDR,15000000,30000000,monthly,,
standard,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",433282,PT Harrisma Informatika Jaya,false,"Sales Project &amp; Retail ( CCTV, Access System, Door Lock, Barrier Gate &amp; Security System Product ) - Jabotabek &amp; Up Country : Sales who...",full_time,3731757,false,false,"Sales Project & Retail ( CCTV, Access System, Door Lock, Barrier Gate & Security System Product ) - Jabotabek & Up Country",https://www.jobstreet.co.id/id/job/sales-project-retail-cctv-access-system-door-lock-barrier-gate-security-system-product-jabotabek-up-country-3731757?token=0~33145d64-0173-413e-bd7a-3b2345ca6eab&sectionRank=4&jobId=jobstreet-id-job-3731757,Jakarta Barat,an hour ago,2021-12-24T17:00:00Z,IDR,8000000,15000000,monthly,,
standard,"507,105","Pendidikan/Pelatihan,Pendidikan",jobstreet-id-280524,ANDALAN EDU AKTIF,false,"Jobdescription: Preparing lesson plans and educating students at all levels. Grading assessments, evaluating students’ progress, and giving...",full_time,3516210,false,false,MATH MIDDLE SCHOOL TEACHER,https://www.jobstreet.co.id/id/job/math-middle-school-teacher-3516210?token=0~33145d64-0173-413e-bd7a-3b2345ca6eab&sectionRank=5&jobId=jobstreet-id-job-3516210,Jakarta Utara,an hour ago,2021-12-24T17:00:00Z,,,,monthly,,
standard,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",433282,PT Harrisma Informatika Jaya,false,"ERP Functional Consultant SAP Business One ( SAP B1 ) :  Professionals design, implement and deploy SAP B1 functional solutions to achieve defined...",full_time,3731774,false,false,ERP Functional Consultant SAP Business One ( SAP B1 ),https://www.jobstreet.co.id/id/job/erp-functional-consultant-sap-business-one-sap-b1-3731774?token=0~33145d64-0173-413e-bd7a-3b2345ca6eab&sectionRank=6&jobId=jobstreet-id-job-3731774,Jakarta Barat,an hour ago,2021-12-24T17:00:00Z,IDR,10000000,14000000,monthly,,
standard,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",433282,PT Harrisma Informatika Jaya,false,"Business Development (Develop New Business in Technology Product &amp; Solution): A person who can searching, analyze, developing &amp; dealing with a...",full_time,3731745,false,false,Business Development (Develop New Business in Technology Product & Solution),https://www.jobstreet.co.id/id/job/business-development-develop-new-business-in-technology-product-solution-3731745?token=0~33145d64-0173-413e-bd7a-3b2345ca6eab&sectionRank=7&jobId=jobstreet-id-job-3731745,Jakarta Barat,an hour ago,2021-12-24T17:00:00Z,IDR,7000000,10000000,monthly,,
standard,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",433282,PT Harrisma Informatika Jaya,false,"Account Manager / Sales for IT System Integrator ( IT Project Solution ): Is a sales who handles the sales duties, focused on Selling IT Project...",full_time,3731752,false,false,Account Manager / Sales for IT System Integrator ( IT Project Solution ),https://www.jobstreet.co.id/id/job/account-manager-sales-for-it-system-integrator-it-project-solution-3731752?token=0~33145d64-0173-413e-bd7a-3b2345ca6eab&sectionRank=8&jobId=jobstreet-id-job-3731752,Jakarta Barat,an hour ago,2021-12-24T17:00:00Z,IDR,10000000,15000000,monthly,,
standard,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",jobstreet-id-225076,Adhipramana Bahari Perkasa,false,Usia minimal 25 tahun Pendidikan minimal D-III Memiliki pengalaman di bidang marketing minimal 1 tahun. Memiliki SIM A dan C. Lebih diutamakan...,full_time,3732100,false,false,MARKETING EMKL,https://www.jobstreet.co.id/id/job/marketing-emkl-3732100?token=0~33145d64-0173-413e-bd7a-3b2345ca6eab&sectionRank=9&jobId=jobstreet-id-job-3732100,Surabaya,an hour ago,2021-12-24T17:00:00Z,,,,monthly,,
standout,"511,150","Bangunan/Konstruksi,Properti/Real Estate",jobstreet-id-197202,RAY WHITE DARMO PERMAI,false,Ray White merupakan agen properti yang berasal dari Luar Negeri dan tersebar di beberapa Negara termasuk Indonesia salah satunya. Dan di Indonesia...,part_time,3732303,false,true,MARKETING EXECUTIVE,https://www.jobstreet.co.id/id/job/marketing-executive-3732303?token=0~33145d64-0173-413e-bd7a-3b2345ca6eab&sectionRank=10&jobId=jobstreet-id-job-3732303,Surabaya,an hour ago,2021-12-24T17:00:00Z,IDR,10000000,15000000,monthly,,"Penghasilan Hingga Ratusan Juta,Waktu Fleksibel (WFH / WFO),Jenjang Karir"
